1:Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
959:|||||||000001|18/01/2024|Vente|1000000,00|||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|744||||||||||||0||||||S||52
960:|||||||000001|18/01/2024|Vente|1000000,00|||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|745||||||||||||0||||||S||23
961:|||||||000001|18/01/2024|Vente|1000000,00|||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|746||||||||||||0||||||S||48
962:|||||||000001|18/01/2024|Vente|1000000,00|||RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|747||||||||||||0||||||S||27
963:|||||||000001|18/01/2024|Vente|1000000,00|35|B|RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|830||||||||||||0|3|Dépendance||0|0|S||83
964:|||||||000001|18/01/2024|Vente|1000000,00|||RUE|0300|DOCTEUR MERCIER|1130|NANTUA|01|269||AB|833||||||||||||0||||||S||3
965:|||||||000001|18/01/2024|Vente|1000000,00|28|B|RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|836||||||||||||0|2|Appartement||69|3|S||461
966:|||||||000001|18/01/2024|Vente|1000000,00|28|B|RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|836||||||||||||0|2|Appartement||67|3|S||461
967:|||||||000001|18/01/2024|Vente|1000000,00|28|B|RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|836||||||||||||0|2|Appartement||70|3|S||461
968:|||||||000001|18/01/2024|Vente|1000000,00|28|B|RUE|0380|DE L HOTEL DE VILLE|1130|NANTUA|01|269||AB|836||||||||||||0|4|Local industriel. commercial ou assimilé||60|0|S||461
969:|||||||000001|12/01/2024|Vente|310000,00|70||LOT|A383|LES MURIERS|1360|BALAN|01|27||D|1504||||||||||||0|1|Maison||105|5|S||661
970:|||||||000001|12/01/2024|Vente|310000,00||||B029|LES ECOLES|1360|BALAN|01|27||ZB|122||||||||||||0||||||S||185
971:|||||||000001|18/01/2024|Vente|156000,00|285||RUE|0015|DU BOURG|1630|ST-JEAN-DE-GONVILLE|01|360||C|1402||1|82,56|13||19||||||3|3|Dépendance||0|0|||
972:|||||||000001|18/01/2024|Vente|156000,00|285||RUE|0015|DU BOURG|1630|ST-JEAN-DE-GONVILLE|01|360||C|1402||1|82,56|13||19||||||3|2|Appartement||89|4|||
973:|||||||000001|18/01/2024|Vente|156000,00|285||RUE|0015|DU BOURG|1630|ST-JEAN-DE-GONVILLE|01|360||C|1402||1|82,56|13||19||||||3|3|Dépendance||0|0|||
974:|||||||000001|10/01/2024|Vente|210000,00||||B109|TRECONNAS|1250|CEYZERIAT|01|72||AB|684||||||||||||0||||||AB||143
975:|||||||000001|10/01/2024|Vente|210000,00|5641||RTE|0218|DE TRECONNAS|1250|CEYZERIAT|01|72||AB|685||3||||||||||1|1|Maison||89|4|||
976:|||||||000001|16/01/2024|Vente|50000,00|18||AV|0119|DE L'EUROPE|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AD|321||227||234||286||||||3|3|Dépendance||0|0|||
977:|||||||000001|16/01/2024|Vente|50000,00|18||AV|0119|DE L'EUROPE|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AD|321||227||234||286||||||3|3|Dépendance||0|0|||
978:|||||||000001|16/01/2024|Vente|50000,00|18||AV|0119|DE L'EUROPE|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AD|321||227||234||286||||||3|3|Dépendance||0|0|||
979:|||||||000001|16/01/2024|Vente|50000,00|18||AV|0119|DE L'EUROPE|1230|SAINT-RAMBERT-EN-BUGEY|01|384||AD|321||227||234||286||||||3|2|Appartement||43|2|||
980:|||||||000001|17/01/2024|Vente|3974,15||||B068|LA COTE COLON|1230|CONAND|01|111||F|601||||||||||||0||||||L||17811
981:|||||||000001|17/01/2024|Vente|3974,15||||B078|AU CREU DU SERISIER|1230|CONAND|01|111||F|622||||||||||||0||||||P||5521
982:|||||||000001|17/01/2024|Vente|3974,15||||B078|AU CREU DU SERISIER|1230|CONAND|01|111||F|623||||||||||||0||||||L||8427
983:|||||||000001|17/01/2024|Vente|3974,15||||B198|TERRE QUATRIO|1230|CONAND|01|111||F|707||||||||||||0||||||L||1273
984:|||||||000001|17/01/2024|Vente|3974,15||||B198|TERRE QUATRIO|1230|CONAND|01|111||F|708||||||||||||0||||||L||555
985:|||||||000001|17/01/2024|Vente|3974,15||||B198|TERRE QUATRIO|1230|CONAND|01|111||F|709||||||||||||0||||||L||513
986:|||||||000001|17/01/2024|Vente|3974,15||||B198|TERRE QUATRIO|1230|CONAND|01|111||F|710||||||||||||0||||||BS||2645
987:|||||||000001|17/01/2024|Vente|3974,15||||B198|TERRE QUATRIO|1230|CONAND|01|111||F|711||||||||||||0||||||P||983
988:|||||||000001|17/01/2024|Vente|3974,15||||B139|POIRIER DUR|1230|CONAND|01|111||F|761||||||||||||0||||||BT||716
989:|||||||000001|17/01/2024|Vente|3974,15||||B139|POIRIER DUR|1230|CONAND|01|111||F|762||||||||||||0||||||BT||1142
990:|||||||000001|17/01/2024|Vente|3974,15||||B139|POIRIER DUR|1230|CONAND|01|111||F|763||||||||||||0||||||P||738
991:|||||||000001|17/01/2024|Vente|3974,15||||B139|POIRIER DUR|1230|CONAND|01|111||F|764||||||||||||0||||||BT||1457
992:|||||||000001|17/01/2024|Vente|3974,15||||B150|PRE D AVERS|1230|CONAND|01|111||F|891||||||||||||0||||||P||1481
993:|||||||000001|05/01/2024|Vente|434450,00|151||RTE|0099|DE RICOTY|1150|SAINT-VULBAS|01|390||F|638||||||||||||0|1|Maison||144|6|S||973
994:|||||||000001|22/01/2024|Vente|1900,00||||B060|VILLAGE SAINT DENIS SUD|1500|SAINT-DENIS-EN-BUGEY|01|345||AI|135||||||||||||0||||||J||94
995:|||||||000002|24/01/2024|Vente|8700,00|||PL|0025|DE L EGLISE|1640|SAINT-JEAN-LE-VIEUX|01|363||AA|255||||||||||||0||||||S||145
996:|||||||000001|12/01/2024|Vente|2300,00||||B014|BOIS DE BECHANNOZ|1370|SAINT-ETIENNE-DU-BOIS|01|350||D|262||||||||||||0||||||BT||3013
997:|||||||000001|11/01/2024|Vente|441800,00|153||RUE|0163|DES GARINES|1700|MIRIBEL|01|249||C|2315||||||||||||0|1|Maison||100|3|S||833
998:|||||||000001|11/01/2024|Vente|441800,00||||B003|LES BARBACHES|1700|MIRIBEL|01|249||C|2317||||||||||||0||||||AG||393
999:|||||||000001|15/01/2024|Vente|260000,00|68||RUE|0105|DE L AVENIR|1160|NEUVILLE-SUR-AIN|01|273||AB|182||||||||||||0|1|Maison||86|4|S||536
1000:|||||||000001|23/01/2024|Vente|225000,00|16||RUE|0105|JULES FERRY|1500|SAINT-DENIS-EN-BUGEY|01|345||AD|261||||||||||||0|3|Dépendance||0|0|S||772
